"eventid","iyear","imonth","iday","provstate","city","latitude","longitude","summary","attacktype1_txt","targtype1_txt","nkill","date"
200602050018,2006,2,5,"Baghdad","Baghdad",33.3,44.4,"02/05/2006: A car bomb was detonated as a police patrol passed near the Old Diyala Bridge, about ten miles south of Baghdad, killing two policemen and wounding two other policemen and five civilians. The perpetrators were unknown.","Bombing/Explosion","Police",2,"2/5/2006"
200602050019,2006,2,5,"At Tamim","Kirkuk",35.46883,44.39098,"02/05/2006: Unidentified gunmen opened fire at a vehicle carrying Iraqi Brigadier General Farhad Qadir, police director of the districts and subdistricts of the Kirkuk, killing two policemen and wounding two others. Qadir was not harmed.","Armed Assault","Police",2,"2/5/2006"
200602060006,2006,2,6,"At Tamim","Kirkuk",35.46883,44.39098,"02/06/2006: In Kirkuk, Iraq, unidentified gunmen opened fire on two policemen, who were brothers, killing one and injuring the other.","Armed Assault","Police",1,"2/6/2006"
200602060007,2006,2,6,"Baghdad","Baghdad",33.3,44.4,"02/06/2006: Unidentified gunmen shot and killed a 60-year-old retired teacher and injured his son in a drive-by shooting in Baghdad, Iraq. No group claimed responsibility for the attack.","Armed Assault","Private Citizens & Property",1,"2/6/2006"
200602060008,2006,2,6,"Baghdad","Baghdad",33.3,44.4,"02/06/2006: Unidentified gunmen shot and killed a grocer in the Amariyah neighborhood of Baghdad, Iraq. No group claimed responsibility for the attack.","Armed Assault","Private Citizens & Property",1,"2/6/2006"
200602060009,2006,2,6,"Diyala","Baqubah",33.75,44.633333,"02/06/2006: Unidentified gunmen opened fire on the home of an Iraqi policeman in Baquba, Iraq, killing the officer. No group claimed responsibility for the attack.","Armed Assault","Police",1,"2/6/2006"
200602060010,2006,2,6,"Diyala","Baqubah",33.75,44.633333,"02/06/2006: Unidentified gunmen shot and killed policeman Hussein Ali Lazem as he was on his way to work in the neighborhood of Sayf Saad in Baquba, Iraq. No group claimed responsibility for the attack.","Armed Assault","Police",1,"2/6/2006"
200602070008,2006,2,7,"Baghdad","Baghdad",33.3,44.4,"02/07/2006: A bomb exploded near a kiosk selling CDs at the popular Bab Sharji market in Baghdad, Iraq; after a police patrol arrived at the scene ten minutes later, another bomb hidden in a drain exploded. The coordinated attack killed three Iraqi civilians and wounded 29 more, including five policemen. No group claimed responsibility for the attack.","Bombing/Explosion","Business",3,"2/7/2006"
200602070009,2006,2,7,"Baghdad","Baghdad",33.3,44.4,"02/07/2006: A bomb exploded near a kiosk selling CDs at the popular Bab Sharji market in Baghdad, Iraq; after a police patrol arrived at the scene ten minutes later, another bomb hidden in a drain exploded. The coordinated attack killed three Iraqi civilians and wounded 29 more, including five policemen. No group claimed responsibility for the attack.","Bombing/Explosion","Police",0,"2/7/2006"
200602070010,2006,2,7,"Diyala","Baqubah",33.75,44.633333,"02/07/2006: Unidentified gunmen in a minibus attacked a police checkpoint in Baquba, Iraq, killing one policeman and wounding four civilians. No group claimed responsibility for the attack.","Armed Assault","Police",1,"2/7/2006"
200602070011,2006,2,7,"Al Anbar","Fallujah",33.35004,43.783488,"02/07/2006: Masked gunmen in a car shot and killed Sheikh Kamal Shakur, head of the city council of Fallujah, as he was walking to work. Shakur, 54, had good relations with the marines and played a key role in US efforts to engage with the people of Fallujah. No group claimed responsibility for the attack.","Armed Assault","Government (General)",1,"2/7/2006"
200602070012,2006,2,7,"Baghdad","Baghdad",33.3,44.4,"02/07/2006: A roadside bomb targeting an Iraqi police patrol south of Baghdad hit a civilian vehicle instead, killing two civilians and injuring one other. No group claimed responsibility for the attack.","Bombing/Explosion","Police",2,"2/7/2006"
200602070013,2006,2,7,"Diyala","Baqubah",33.75,44.633333,"02/07/2006: Unidentified gunmen attacked and killed a policeman near Awqaf Street in Baquba, Iraq. No group claimed responsibility for the attack.","Armed Assault","Police",1,"2/7/2006"
200602080007,2006,2,8,"Baghdad","Baghdad",33.3,44.4,"02/08/2006: The Mujahedeen Shura Council claimed responsibility for a car bomb attack targeting the 4-vehicle convoy of Iraqi Minister of Higher Education Sami al-Mudhaffar in the Karradah district of Baghdad. Mudhaffar escaped unharmed, but one civilian was killed and three others were injured in the attack.","Bombing/Explosion","Government (General)",1,"2/8/2006"
200602080008,2006,2,8,"Kirkuk","Hawijah",35.324817,43.766813,"02/08/2006: Unidentified gunmen shot dead Ahmed Abdel Wahab al-Juburi, a member of the town council of Hawija, after stopping his vehicle and confirming his identity on a main road between Kirkuk and Hawija in northern Iraq. No group claimed responsibility for the attack.","Armed Assault","Government (General)",1,"2/8/2006"
200602080009,2006,2,8,"Babil","Latifiyah",32.98499,44.35676,"02/08/2006: Police defused ten roadside bombs believed to be targeting Shi i visitors heading to Karbala near a bridge in Latifiyah, Iraq.  No group claimed responsibility for the attack.","Bombing/Explosion","Transportation",0,"2/8/2006"
200602080011,2006,2,8,"Baghdad","Baghdad",33.3,44.4,"02/08/2006: A roadside bombing injured two Iraqi policemen in northern Baghdad, Iraq. No group claimed responsibility for the attack.","Bombing/Explosion","Police",0,"2/8/2006"
200602080012,2006,2,8,"Saladin","Balad",34.016389,44.145278,"02/08/2006: A roadside bombing killed two civilians traveling in their car on the main road in Balad, Iraq. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",2,"2/8/2006"
200602090005,2006,2,9,"Al Anbar","Ramadi",33.431899,43.311566,"02/09/2006: Unidentified gunmen shot and killed police Lt. Col. Khalid Shahouth in Ramadi, Al Anbar Province, Iraq.  No group claimed responsibility for the attack.","Armed Assault","Police",1,"2/9/2006"
200602090011,2006,2,9,"At Tamim","Kirkuk",35.46883,44.39098,"02/09/2006: Unidentified gunmen kidnapped Iraqi civilian Mohammad Ali Mohammad in the Ba'ath neighborhood of Kirkuk, Iraq. No further details were reported.  No group claimed responsibility for the attack.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"2/9/2006"
200602090012,2006,2,9,"Baghdad","Baghdad",33.3,44.4,"02/09/2006: Unidentified gunmen opened fire at visitors heading toward the Imam Musa al-Kazim shrine in the Al-Kazimiyah suburb of Baghdad, Iraq, killing one person and wounding two others.  No group claimed responsibility for the attack.","Armed Assault","Private Citizens & Property",1,"2/9/2006"
200602100001,2006,2,10,"Saladin","Samarra",34.192537,43.886423,"02/10/2006: Seven unknown gunmen kidnapped 11 Iranians, killing one, as well as their Iraqi driver, after forcing them out of their car on a road between Samarra and Baghdad, Iraq. The Shi i pilgrims had been visiting the Imam Ali al-Hadi shrine in Samarra. The three women were released near the remote village of Ain al-Faras the following day on 02/11/2006; the fate of the 7 men was not reported.","Hostage Taking (Kidnapping)","Private Citizens & Property",2,"2/10/2006"
200602100002,2006,2,10,"Baghdad","Baghdad",33.3,44.4,"02/10/2006: A group of 16 unknown gunmen dressed as Iraqi police kidnapped Sunni Arab cleric Sheikh Adel Khalil Dawoud from his home in Baghdad, Iraq. The outcome of the kidnapping was not reported.  No group claimed responsibility for the attack.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"2/10/2006"
200602100003,2006,2,10,"Baghdad","Baghdad",33.251563,44.391939,"02/10/2006: A car bomb exploded outside of a Sunni mosque in the Dora neighborhood of Baghdad, Iraq, killing nine people and injuring 28 more. No group claimed responsibility for the attack. About an hour later, masked gunmen arrived at the scene and shot randomly at people, killing one woman and injuring several others. It was unknown if the gunmen were responsible for the mosque bombing.","Bombing/Explosion","Religious Figures/Institutions",9,"2/10/2006"
200602100004,2006,2,10,"Baghdad","Baghdad",33.3,44.4,"02/10/2006: Shouting ""Allahu Akbar"" (God is Great) from two moving cars, masked gunmen shot randomly at people standing outside of the Sunni mosque where a car bomb had exploded an hour earlier in the Dora neighborhood of Baghdad, Iraq. The gunmen killed one woman and injured several others; it was unclear if the gunmen were responsible for the mosque bombing.","Armed Assault","Private Citizens & Property",1,"2/10/2006"
200602100005,2006,2,10,"Diyala","Baqubah",33.75,44.633333,"02/10/2006: Unknown gunmen dressed in Iraqi Army uniforms shot dead policewoman Nidal Muhammad at her home in Baqubah, Iraq.","Armed Assault","Police",1,"2/10/2006"
200602100006,2006,2,10,"Diyala","Baqubah",33.75,44.633333,"02/10/2006: Unidentified gunmen attacked two policemen on their way to work in Baqubah, Iraq, killing one and injuring the other.","Armed Assault","Police",1,"2/10/2006"
200602110004,2006,2,11,"Basra","Basra",30.5,47.816667,"02/11/2006: Unidentified gunmen fatally shot Iraqi army spokesman Captain Makram al-Abbasi in Basra as he was traveling in a car on his way to the base. Al-Abbasi, a Sunni Arab, had been coordinating media coverage of raids in Basra, which mainly target suspected Shi i militiamen.","Armed Assault","Military",1,"2/11/2006"
200602110005,2006,2,11,"At Tamim","Kirkuk",35.46883,44.39098,"02/11/2006: Unidentified gunmen shot and killed a policeman in Kirkuk, Iraq.","Armed Assault","Police",1,"2/11/2006"
200602110006,2006,2,11,"At Tamim","Kirkuk",35.46883,44.39098,"02/11/2006: Unidentified gunmen kidnapped prominent local Kurd contractor Shirzad Najim Jarjis as he was leaving his home in the Ba ath neighborhood of Kirkuk, Iraq. His dead body, tortured and handcuffed with a message pinned to his chest reading ""This is the verdict of God"", was found on the Kirkuk-Baghdad road later that day.","Hostage Taking (Kidnapping)","Private Citizens & Property",1,"2/11/2006"
200602110007,2006,2,11,"Al Anbar","Fallujah",33.35004,43.783488,"02/11/2006: Unidentified gunmen fatally shot policeman Arkan Muhammad in Fallujah, Iraq.","Armed Assault","Police",1,"2/11/2006"
200602110008,2006,2,11,"Baghdad","Baghdad",33.3,44.4,"02/11/2006: Unidentified gunmen killed police Sgt. Bassem al-Rikabi as he was patrolling the southeastern Jisr Diyala area of Baghdad, Iraq.","Armed Assault","Police",1,"2/11/2006"
200602110009,2006,2,11,"At Tamim","Kirkuk",35.46883,44.39098,"02/11/2006: An unknown armed group shot and killed Iraqi citizen Abid Awad Ibrahim as he was driving his car in the area of Shatirlwa in Kirkuk, Iraq.","Armed Assault","Private Citizens & Property",1,"2/11/2006"
200602110011,2006,2,11,"Kirkuk","Hawijah",35.324817,43.766813,"02/11/2006: Masked gunmen shot and killed doctor Khalid Abdullah after barging into the city hospital of Hawija, Iraq. Police said that the motive was unknown.","Armed Assault","Private Citizens & Property",1,"2/11/2006"
200602120005,2006,2,12,"Baghdad","Baghdad",33.3,44.4,"02/12/2006: A suicide bomber blew himself up near a police checkpoint in the Al-Bayaa neighborhood of Baghdad, Iraq, killing two police officers and one woman and wounding four more police officers.","Bombing/Explosion","Police",4,"2/12/2006"
200602120006,2006,2,12,"Saladin","Baiji",34.929159,43.493025,"02/12/2006: Unidentified gunmen killed four oil inspectors in a drive-by shooting near the northern oil refinery city of Baiji, Iraq.","Armed Assault","Private Citizens & Property",4,"2/12/2006"
200602120007,2006,2,12,"Baghdad","Baghdad",33.3,44.4,"02/12/2006: Two civilians, including an 18-month-old girl, were killed and three more wounded when a roadside bomb, targeting a passing police patrol, exploded in northern Baghdad, Iraq.","Bombing/Explosion","Police",2,"2/12/2006"
200602120008,2006,2,12,"Baghdad","Baghdad",33.3,44.4,"02/12/2006: Unidentified gunmen killed two people in a drive-by shooting in the Shula neighborhood of northern Baghdad, Iraq.","Armed Assault","Private Citizens & Property",2,"2/12/2006"
200602120009,2006,2,12,"Baghdad","Baghdad",33.3,44.4,"02/12/2006: Two bombs, one rigged to a motorcycle, exploded successively outside of a restaurant near Tahrir Square in central Baghdad, Iraq, injuring 12 people and damaging a police vehicle.","Bombing/Explosion","Business",0,"2/12/2006"
200602120010,2006,2,12,"Baghdad","Baghdad",33.3,44.4,"02/12/2006: A bomb-rigged motorcycle, targeting a police patrol near a children's amusement park in the southern Baghdad neighborhood of Karradah, Iraq, exploded, but caused no injuries. A police vehicle was damaged.","Bombing/Explosion","Police",0,"2/12/2006"
